Content,visitor,time
1920,5e0f0fa0-9c79-465e-ac7a-12b8930f20a3,2020-10-30 10:00:00.000
1606,b970e8bc-9b06-4a89-916c-3732b1e4d8a4,2020-10-31 01:00:00.000
1030,7c8362d6-1c5f-4ddb-b69d-c071d7ac6773,2020-10-31 02:00:00.000
1724,9ba8b98e-45e3-4dcd-a90e-2f4e3e688cce,2020-10-30 12:00:00.000
64,6c6d5557-9906-43aa-852b-9bb2bddd147f,2020-10-30 12:00:00.000
964,b0193a04-3d28-4d71-a115-6965bc50c1f2,2020-10-31 00:00:00.000
781,0317cfe6-1d22-462b-8c14-d0bdad381274,2020-10-30 23:00:00.000
1842,42a63c3d-07d6-43f7-a05a-0f02a31e6d7f,2020-10-30 23:00:00.000
101,4047e9d0-c725-47a3-b224-064eb3468e2f,2020-10-30 12:00:00.000
848,cd521a7c-747f-4c18-acb7-10b56d1fa747,2020-10-30 23:00:00.000
1108,6c7775de-de1d-45aa-9c23-dd39d96707c3,2020-10-30 12:00:00.000
1619,1b9704f5-db33-4b60-b18f-bb628aac7719,2020-10-30 12:00:00.000
1624,dedfff18-73f6-4345-9002-f147c1fecf36,2020-10-31 02:00:00.000
1599,be47b423-a86c-47c5-8a4c-8e33f1925bb9,2020-10-31 02:00:00.000
1756,87573729-cab8-49e5-bcd9-34e86cd43a42,2020-10-31 01:00:00.000
1618,0c971c9d-24c1-485f-90c2-4ac9b56ba01c,2020-10-30 12:00:00.000
781,1057a913-43c4-4525-bdad-88138003bc39,2020-10-31 02:00:00.000
1567,ab0625c5-63d0-45be-b030-a1311732e5f7,2020-10-31 00:00:00.000
1807,3302de60-f983-48f7-8f2a-878b2afa8e2f,2020-10-30 12:00:00.000
781,f374fdc3-5237-442f-bc38-3fad353cd447,2020-10-31 00:00:00.000
964,619651d8-9309-4655-837c-57d01acbddf1,2020-10-31 00:00:00.000
1537,515024d6-cda2-4570-bbcf-f9e376717606,2020-10-31 01:00:00.000
1756,0604ec8d-c587-4c79-a481-05fb615a0668,2020-10-31 00:00:00.000
781,26515902-e001-4613-af41-9848338ecc3f,2020-10-31 02:00:00.000
1567,3a57ecc2-250f-4a88-ad75-78928b709a78,2020-10-31 02:00:00.000
1756,9c01cf70-3e71-4b4e-9d07-59f6b98ca7dd,2020-10-30 12:00:00.000
1795,d52b2bdc-56d0-41a2-871d-09e12cce6207,2020-10-31 02:00:00.000
1756,f9420923-3dcd-4b9c-8f8e-65236e0527be,2020-10-30 12:00:00.000
1756,d5be7103-829b-4ad3-907a-5db537aff565,2020-10-30 12:00:00.000
1873,6ff50aae-58c4-44ed-8550-807f2cb10008,2020-10-31 00:00:00.000
1795,70ee9f47-a3c3-4029-85c6-bb9b9a3b8a9f,2020-10-31 02:00:00.000
1756,f6f9bc1d-439b-4b38-bf5e-27e295aa7741,2020-10-30 12:00:00.000
781,9b9d0d90-58dc-4e37-b756-3b577efe8cdb,2020-10-30 23:00:00.000
440,06ba28d6-2e15-4fee-8aa2-a6c350a7f5fc,2020-10-30 12:00:00.000
1413,349c0ea3-4baa-4ee0-9459-88882860884f,2020-10-30 23:00:00.000
39,42c5dc88-aecf-46ee-a7e4-1d746c18065e,2020-10-30 23:00:00.000
1928,7ba71552-36a7-445d-a388-1c8d3939ada2,2020-10-31 01:00:00.000
922,b83fb3d3-f446-422b-a539-2cd15f103c58,2020-10-31 01:00:00.000
1498,b502ff91-55f7-4163-8652-5037939e8d0b,2020-10-30 12:00:00.000
1839,12baf5c7-ce93-4774-9388-740b1e58f370,2020-10-31 02:00:00.000
1928,f0957910-2e44-4540-93d5-c1d6e5eaa999,2020-10-31 01:00:00.000
936,9facfaa4-e9a7-47bd-b37b-2898b1e84095,2020-10-31 02:00:00.000
1928,3848e7f1-d8f1-4542-9015-315cd6503986,2020-10-31 01:00:00.000
1806,7e0ad5b0-607f-43d3-8f0f-b97240ebfd45,2020-10-30 10:00:00.000
1928,46f46bf8-e93f-436d-95f2-883b9fb53208,2020-10-30 14:00:00.000
700,c391eb92-8621-4bd3-ab2c-0d6d6ca7b8f6,2020-10-30 10:00:00.000
95,fa9b3fea-3697-486b-98b8-5b601732f577,2020-10-30 14:00:00.000
479,ec99d0ee-2f56-4107-b718-3997fbdf997b,2020-10-30 10:00:00.000
1512,637a8447-3bd5-4674-8846-104bea7e79c1,2020-10-30 16:00:00.000
314,87ce817b-14d9-4fd5-8347-b511381da59d,2020-10-30 14:00:00.000
621,ebc2349a-12f4-4b3d-b434-1147a1f04a66,2020-10-30 14:00:00.000
107,ac57a888-df96-45c7-80ab-39c45b2e5460,2020-10-30 14:00:00.000
127,ac57a888-df96-45c7-80ab-39c45b2e5460,2020-10-30 14:00:00.000
1024,c12f1b08-a1da-4c20-8ec0-2989c3806db8,2020-10-31 00:00:00.000
1928,506bf034-3787-4d71-921d-91f40709cb96,2020-10-30 14:00:00.000
1806,ac57a888-df96-45c7-80ab-39c45b2e5460,2020-10-30 14:00:00.000
1863,7377466b-add1-45f3-8ec9-2d85cf07141a,2020-10-30 16:00:00.000
1519,7c5bf808-6916-4efa-9ec3-94eaceeb461e,2020-10-30 14:00:00.000
1795,84c0788e-d8eb-4a67-9170-2bc7710b6bd7,2020-10-30 14:00:00.000
1795,36a5d115-2a20-48dc-94db-872eb2840af4,2020-10-30 16:00:00.000
1239,0b45a608-ca12-488f-b0bd-5ee321742921,2020-10-30 14:00:00.000
1756,b7151167-27bf-4176-82d4-d33020f79a87,2020-10-30 10:00:00.000
649,ce94a861-4e25-4c42-9853-cee0eb1b4be9,2020-10-30 14:00:00.000
781,efd13b1e-3f50-42ba-9495-44496b1aa070,2020-10-31 00:00:00.000
1436,b16ce9ac-cfd2-4fec-9836-4ed25f69f1fc,2020-10-31 00:00:00.000
1798,ceee08d7-40d5-45cb-98ba-c320a163bb36,2020-10-30 10:00:00.000
271,c75ccf71-2342-41c6-9d84-290521da9215,2020-10-30 14:00:00.000
1813,01998929-b669-4dcc-a0e0-0e676d54610c,2020-10-30 14:00:00.000
1795,c64f6544-e2ab-43b1-8cee-2859cf696ff1,2020-10-30 14:00:00.000
1595,8086927b-4cac-4a5e-a111-0216bd4f4d0e,2020-10-30 14:00:00.000
1863,1529d293-c8bd-4fcc-b2a0-b89e8e2f3837,2020-10-30 16:00:00.000
1927,0b6a8fc5-e00d-4ad7-8060-05be975adbd8,2020-10-30 14:00:00.000
930,1243b9b2-0d1b-4fd7-88ac-313020496664,2020-10-30 14:00:00.000
824,c5af923f-1cd4-454e-8010-bfe5b0048467,2020-10-30 10:00:00.000
1777,b37307c5-7cb8-4640-b3fb-9b2dcbc24a4b,2020-10-30 10:00:00.000
1838,8cd6eeff-2855-402d-a51c-4ed3595e62eb,2020-10-31 00:00:00.000
247,5c15b7f3-9ade-4666-999d-8603cddc925b,2020-10-30 14:00:00.000
39,06e7365c-7284-493f-a5e3-2fefdbdaf7cc,2020-10-30 16:00:00.000
507,e2609628-8be4-42e0-8d1a-5577e76d7838,2020-10-30 14:00:00.000
1928,d54e7f6b-2387-48be-be45-a013f6ac26af,2020-10-30 14:00:00.000
1304,c31ca020-bb24-4de2-a284-2785dae11dcf,2020-10-30 14:00:00.000
1868,eceb2187-b254-441d-a802-856ae3bc82d9,2020-10-30 14:00:00.000
1671,93b979a3-bbb2-4456-a9d6-df184a43fd1a,2020-10-30 10:00:00.000
1701,55cecc37-376a-43c9-960b-564a8d12baf4,2020-10-30 14:00:00.000
1756,5bdb867a-34b2-4aeb-a6c3-116407894a07,2020-10-30 16:00:00.000
1299,5be48cfa-8946-4eb7-8a86-148dd5f7ed50,2020-10-30 10:00:00.000
647,1e8e9e74-7d42-4ca2-8802-1151ec89b65c,2020-10-30 10:00:00.000
1322,790a0bbf-0b6d-4994-b75c-373e52f44529,2020-10-30 10:00:00.000
1512,aa3497b2-c304-439c-a1ae-8a58b64786ca,2020-10-31 00:00:00.000
1724,8e17d7db-b19f-4ac7-ba28-887e677f5e53,2020-10-30 10:00:00.000
781,628a29ad-e891-40ec-9f2e-0139269e8e80,2020-10-30 10:00:00.000
351,9abb207e-ef52-4316-8d2e-adffc55df7b7,2020-10-30 14:00:00.000
1756,46028c8f-f8cd-477c-a0d8-6e5c6947a2eb,2020-10-30 14:00:00.000
1756,56d9a730-8a0a-4ec3-b324-5d20af7ea863,2020-10-30 10:00:00.000
1838,3877ac35-6777-4775-aa13-8bee76ac7982,2020-10-30 14:00:00.000
663,ee2f44e5-1be5-49b8-9ebd-6ea5095f4de1,2020-10-30 16:00:00.000
1863,fbae7f77-d26f-483a-b080-c26e6cde1fe7,2020-10-30 16:00:00.000
1239,5be48cfa-8946-4eb7-8a86-148dd5f7ed50,2020-10-30 10:00:00.000
1752,90ab9233-68e4-45ea-8303-0189425f2c74,2020-10-30 10:00:00.000
781,7bc58c80-64a0-450c-a3bd-fa5a20b5298d,2020-10-31 00:00:00.000
1795,72bb45a6-3b61-43ec-9183-891adcb5e535,2020-10-31 00:00:00.000
781,e8f71ebd-64cb-4c1b-85be-b211b9ab4501,2020-10-30 14:00:00.000
1846,f8e113ad-d619-4f09-9663-3c3f21bd24a9,2020-10-30 13:00:00.000
1840,add8e93b-5cfa-4c36-874a-85769269c9b1,2020-10-30 14:00:00.000
1606,27a38f16-67e4-4a5b-8e33-c5c51322536c,2020-10-30 16:00:00.000
1836,866441ee-c61e-4452-ad97-99afb6f2e880,2020-10-30 13:00:00.000
1756,506a1b39-9116-4200-9873-a2841976e988,2020-10-30 15:00:00.000
631,38b39f52-4c51-4a7e-98b1-3d552b7fdcb4,2020-10-30 15:00:00.000
1774,8596049d-1787-4771-8324-571e49019d0d,2020-10-30 15:00:00.000
1830,6a8a5bfb-56ed-413e-86b7-eee693bffa0f,2020-10-30 13:00:00.000
1921,5b7d26bb-7b61-487b-9484-b25ec901ddde,2020-10-30 15:00:00.000
1932,0efa7833-62cd-4979-a431-27cc267a7838,2020-10-30 11:00:00.000
144,65ba6062-4357-4e56-8f0b-2ccd6d1f985a,2020-10-30 13:00:00.000
1927,4a3b8c67-9be8-48e2-aac2-257aa1e74590,2020-10-30 15:00:00.000
1514,6a8a5bfb-56ed-413e-86b7-eee693bffa0f,2020-10-30 13:00:00.000
1855,19df10e8-a804-4170-bccb-2d2a6a3c2d1c,2020-10-30 15:00:00.000
839,2f1ff73c-9b28-41ee-8a83-38499e216d1b,2020-10-30 13:00:00.000
202,fcba259b-a5da-4b14-95ba-1624c77bbd42,2020-10-30 15:00:00.000
1599,efa31f61-7d89-4d03-9e47-fff48838a544,2020-10-30 09:00:00.000
333,27deb15c-7c44-4746-a91f-ce1bce5c87a0,2020-10-30 13:00:00.000
971,e72899dd-e1ba-4fb6-8dcc-901bd7e67958,2020-10-30 15:00:00.000
1509,91bde0eb-03d2-40b7-936e-778bf290a393,2020-10-30 13:00:00.000
1239,892304bc-331d-4d3d-9817-45d5963fe4b8,2020-10-30 13:00:00.000
1481,27604aa6-693a-4e4b-8eaf-d1a6d8cf2c47,2020-10-30 09:00:00.000
1273,8ffd470e-23fb-48c1-a999-35ee0846ea76,2020-10-30 13:00:00.000
483,3c7e98ef-0276-40a1-93f8-91d9ebd23602,2020-10-30 13:00:00.000
1884,59b4d900-836a-493f-85c5-46b5dc49b832,2020-10-30 15:00:00.000
593,5c5c8fcc-53c7-4d3c-ac90-385be50ab0e0,2020-10-30 15:00:00.000
1855,0341e281-e5e7-4e8e-b8f5-d5fd58ba3f3a,2020-10-30 15:00:00.000
1137,93944357-9152-414b-9fb5-e2102f2bb788,2020-10-30 13:00:00.000
996,4c854ad5-e048-486e-9300-53f2ac22f893,2020-10-30 13:00:00.000
1506,52241bf3-0f4a-47db-8acc-507e7a68b056,2020-10-30 13:00:00.000
1919,cdcc2be5-8acd-4c57-88b8-47426fd4aedb,2020-10-30 11:00:00.000
932,af6cabfa-db0d-4017-9546-d35e31494cc2,2020-10-30 11:00:00.000
422,f82c8db6-971f-4ca9-ae97-d6a5b4ac9ebc,2020-10-30 11:00:00.000
1836,bf4eb3e4-c13c-463b-bc17-48ccdd360739,2020-10-30 11:00:00.000
1756,705e9270-5d60-4d28-97ab-5736f85a8d4f,2020-10-30 14:00:00.000
1009,4463966b-1da4-4e87-9e44-90eb84e56903,2020-10-30 15:00:00.000
67,2dbb0fc4-7b07-4a54-8037-03bfcb89d819,2020-10-30 13:00:00.000
29,2dbb0fc4-7b07-4a54-8037-03bfcb89d819,2020-10-30 15:00:00.000
150,1e0c0d45-a091-4543-a0ae-d442c0f9e648,2020-10-30 15:00:00.000
1019,b7d794f7-1eca-4b58-a226-e48a8ac9e66b,2020-10-30 15:00:00.000
1795,c6e96cb2-8ff6-469f-8aba-b77ce1b98f66,2020-10-30 13:00:00.000
1795,aeb0bfdb-4398-4407-8432-e4a584749e98,2020-10-30 13:00:00.000
478,eafda93c-f27a-4336-b5a5-c7188e0f516f,2020-10-30 15:00:00.000
1927,ce8d4cce-3673-4225-81ff-d5b232f48231,2020-10-30 11:00:00.000
1879,e848886d-5d18-4739-8ff2-af6b28d3983b,2020-10-30 11:00:00.000
1873,d57f4f8e-f900-45e0-b7f9-acf8289d7a2c,2020-10-30 13:00:00.000
1506,f41309f2-05a0-434c-bdc1-34ed8ff2ca52,2020-10-30 13:00:00.000
1490,44a2cda4-48e4-488b-9b31-fb5faff25d63,2020-10-30 13:00:00.000
1127,c0b9666c-35df-4b7b-8c05-b08e75f32c77,2020-10-30 11:00:00.000
1567,c6fd9b0d-4891-4cfd-8a22-7d2d208cd273,2020-10-30 14:00:00.000
1575,c091eff0-9e5f-4793-a772-b6aa86e554dd,2020-10-30 11:00:00.000
1396,fde4272f-e793-4952-b95b-c805deaf31a7,2020-10-30 15:00:00.000
1847,eaf984b9-e206-4a11-9d89-854ee06fbd3a,2020-10-30 13:00:00.000
1752,61f140e7-7b28-4c8e-b69b-f8037177324f,2020-10-30 15:00:00.000
1927,5a1593a1-d9ad-464d-bb17-b38999f6a513,2020-10-30 11:00:00.000
1861,9e398935-3806-4912-acf6-bfceebd1a422,2020-10-30 11:00:00.000
1506,20987cbc-9c50-41d3-813f-648166e28d46,2020-10-30 11:00:00.000
1795,6b1d35d6-a4c9-4234-a1ad-697ddf29d7e6,2020-10-30 11:00:00.000
17,dbbb3188-29c9-4b30-9859-e82921f79bed,2020-10-30 13:00:00.000
1506,e8bbf174-e740-4d78-a2b4-5dd587fc4446,2020-10-30 15:00:00.000
1668,97230ce2-612c-4a73-be1a-71335f87e6d7,2020-10-30 11:00:00.000
824,3db30222-6e09-4d2c-ad09-f8f1738c2b47,2020-10-30 11:00:00.000
1863,dff1cc1c-bddf-4b27-9aef-032c31be59fb,2020-10-30 11:00:00.000
1795,331e349d-95b2-49a8-be53-82ffd4fdbf32,2020-10-30 13:00:00.000
1791,18c47c19-c235-4627-b620-e9a0bb894cc4,2020-10-30 13:00:00.000
95,ad951b0f-5dea-4d1a-b173-4b772a279bb3,2020-10-30 13:00:00.000
1756,69a608da-56b8-483d-8ab3-6796824c1463,2020-10-30 15:00:00.000
1269,941d976d-c886-4ffd-bf7c-85cc50f22602,2020-10-30 04:00:00.000
1836,1dddbae1-e96a-4d6f-9668-02357c3e7711,2020-10-30 06:00:00.000
758,25126b51-5e66-4d3b-aabf-571fe31ba87a,2020-10-30 04:00:00.000
131,02e81437-d35d-4f56-a5c8-51e80b6d9ca1,2020-10-30 09:00:00.000
1756,435f19e5-4736-4a91-8de9-052b233f4bc3,2020-10-30 07:00:00.000
1880,ad3b5b00-d8ee-4dae-887f-d7702d1bffdd,2020-10-30 06:00:00.000
251,963099d7-6aec-48d1-8849-9830122145ab,2020-10-30 06:00:00.000
1506,2be4946b-2e0a-4eee-8ea9-2ea8a78df9ad,2020-10-30 09:00:00.000
1756,857be263-8bd1-49ec-900f-44d5a2d85b3b,2020-10-30 09:00:00.000
974,27d1d3fc-21f2-4226-a713-26f66bae8820,2020-10-30 04:00:00.000
1506,40a20532-dc66-42b9-9a41-eea4e7f60c37,2020-10-30 09:00:00.000
1433,bf1fa95a-682f-4173-9a91-a912f97aee2f,2020-10-30 07:00:00.000
143,6e3b512b-194f-48b5-b859-c5dca64c2a34,2020-10-30 06:00:00.000
1910,c800fd5f-fc34-4c9c-a5ca-d56b89e283fe,2020-10-30 04:00:00.000
252,af9b3860-84e8-4746-9617-5e32e970d266,2020-10-30 06:00:00.000
1599,86758756-1f89-4141-9f36-b922b51a814a,2020-10-30 09:00:00.000
1927,2a86b72f-8938-48ce-ae9e-50f15402bf58,2020-10-30 09:00:00.000
964,2f190af9-713f-4d88-8625-14ba61c3234b,2020-10-30 04:00:00.000
1927,b5be2ddb-a0a3-4af8-ba20-1d7caa7314fd,2020-10-30 09:00:00.000
1922,8215681c-b168-4d6a-9177-6f285ef4ae1c,2020-10-30 09:00:00.000
1795,dffb9f51-06ba-4d61-90e1-d85445c12424,2020-10-30 04:00:00.000
1756,9c950ac1-4a2f-4c57-b393-fd70e453d690,2020-10-30 06:00:00.000
1615,3a9116f0-04b3-4f6e-bb82-7ac10c546a66,2020-10-30 09:00:00.000
1619,2926a08d-3c25-4fe2-8550-79e937863c80,2020-10-30 04:00:00.000
908,df97d8cf-c60b-410c-ae74-e9cdd0af9ec8,2020-10-30 04:00:00.000
1813,f6fe11d1-4b58-4284-8600-94eb45f4b82c,2020-10-30 04:00:00.000
513,87130ae8-d48c-4201-b63b-ac4f374c819e,2020-10-30 04:00:00.000
1501,3da576c0-4ac9-45ff-9b09-3ad607f43cd1,2020-10-30 04:00:00.000
1790,26c36c2e-b0f4-47db-bc51-84074f3f1049,2020-10-30 04:00:00.000
1879,798cda2e-65bf-4915-aa71-d6f7e4ffbeed,2020-10-30 07:00:00.000
1677,aa49c2a2-9cf3-4908-9f77-690ce2205b71,2020-10-30 07:00:00.000
1756,cd6dab5f-6de7-4510-8f7f-7bea096b4b73,2020-10-30 04:00:00.000
1506,045875ea-d99a-41da-822d-52212cf51015,2020-10-30 06:00:00.000
1512,7a31c846-0095-4a8b-83c1-35565ebd011d,2020-10-30 09:00:00.000
1506,baa0fd4c-7110-452c-9d98-876478aab0bc,2020-10-30 04:00:00.000
1506,687acb92-7dda-4897-80a3-ed990b5f2c30,2020-10-30 04:00:00.000
1795,f4c76baf-d7e0-48e7-badc-dc7e14c573d1,2020-10-30 04:00:00.000
1506,a7fcf75c-12de-4de3-bf9b-432f3297b711,2020-10-30 06:00:00.000
1567,261c87cd-479c-49e5-ab9b-75fb71b0321c,2020-10-30 06:00:00.000
1567,42dcb7bb-ee15-48a6-ad2a-2e8606b71cd4,2020-10-30 06:00:00.000
1794,6f606668-07e2-4e49-b201-d7827099fb45,2020-10-30 04:00:00.000
1405,4ba66e4a-1a27-4f4b-91ff-7669066bf846,2020-10-30 06:00:00.000
781,a28641c1-d351-4176-a97f-fcbe34aba0ee,2020-10-30 04:00:00.000
1853,e6b7ef5e-2a68-4966-bf7f-48650611b908,2020-10-30 06:00:00.000
1809,4fd35341-f47a-4d85-9be8-23f1a875ce85,2020-10-30 06:00:00.000
682,097060bc-7614-4732-b516-8f94f334c6f6,2020-10-30 04:00:00.000
1838,c50d0db3-c2eb-46de-bee2-c254966f4d47,2020-10-30 06:00:00.000
1836,2b50e7de-9ceb-4e75-b4dc-16b993d7e7a5,2020-10-30 04:00:00.000
1238,5dfc6fbc-e26a-418a-8fe7-a7a5f416e5d0,2020-10-30 06:00:00.000
1921,10d6c85c-1b29-4767-8f7b-c1bb6cec16d5,2020-10-30 04:00:00.000
1606,819bfe88-441f-46ff-9487-6acef1f186e2,2020-10-30 04:00:00.000
1756,c45dd480-aa65-4e1c-86d9-ab1a931b796b,2020-10-30 08:00:00.000
1659,8fed3062-a257-4067-bcc2-93f18758d180,2020-10-30 08:00:00.000
1506,16ca9573-8ca6-4631-9294-3c275601f80f,2020-10-30 07:00:00.000
756,315d12b8-12b3-4c49-85e7-50f561a494d4,2020-10-30 07:00:00.000
1599,3d71652a-2db7-4d93-804d-d9ab1e0d1156,2020-10-30 05:00:00.000
338,66e9eef8-a13e-4e85-abbc-a0623599bd5e,2020-10-30 08:00:00.000
1819,fcc362b3-fb58-4bc6-9d59-763ad4c1d319,2020-10-30 03:00:00.000
1719,bd74f72e-4bdf-4aaf-b49b-36536ec1cd12,2020-10-30 03:00:00.000
1781,126d0167-4cf2-4ceb-867f-9758767735a1,2020-10-30 05:00:00.000
1599,65f244ea-a033-4f95-89d5-3ae79c462c07,2020-10-30 07:00:00.000
1795,d5affb5b-1cc2-476f-a337-2057a6eb9208,2020-10-30 03:00:00.000
298,80c94a8e-c418-42cd-92b0-b4b6a99de5ea,2020-10-30 07:00:00.000
1376,f5f0643e-d7fd-429e-972d-7a1de6addcc4,2020-10-30 05:00:00.000
1195,60269577-6bd7-4812-9e85-fe621ec476fc,2020-10-30 07:00:00.000
1498,9c6553f2-c305-4f8b-af6f-8604015b2d20,2020-10-30 08:00:00.000
900,d0bd049f-ed0f-4f6b-99f3-e21a66d610e2,2020-10-30 08:00:00.000
700,f90fb20c-075d-4f7a-80f7-ed0933e2e4b8,2020-10-30 03:00:00.000
1415,3f153893-3d4e-4b09-b504-79e48b2eb8d0,2020-10-30 08:00:00.000
213,d6160945-94b2-4169-bb8e-dfbe27c5ebb3,2020-10-30 07:00:00.000
1137,f420e235-09fd-479e-9bb9-fdd263910301,2020-10-30 07:00:00.000
1839,8cd7ad35-8ec9-4a5b-a444-08b9498dc64b,2020-10-30 05:00:00.000
1862,332cccee-93c6-457c-ac45-6e91b25114f0,2020-10-30 05:00:00.000
1778,5baf2d00-177f-4cd7-b032-7144cb9941da,2020-10-30 05:00:00.000
1912,5f6e5adb-11a7-4390-afce-6e4b9d5d182f,2020-10-30 07:00:00.000
1838,3646acd1-a81e-494f-a5fd-17773d6eca2e,2020-10-30 07:00:00.000
1506,041cda22-c9a5-4225-b11c-441c963d790f,2020-10-30 07:00:00.000
1859,a1f2b29b-416b-4dc2-9bbd-1f9db9bfc52e,2020-10-30 08:00:00.000
781,c8935bf7-1aa9-42ae-a94a-ec5011dc0452,2020-10-30 03:00:00.000
16,7c904a42-fecb-4762-814e-2ee8829e559d,2020-10-30 08:00:00.000
1504,a7cab072-b7cd-4a05-9414-cd9b00ba13f3,2020-10-30 03:00:00.000
1756,78c0c630-4b2e-4e1f-93d2-efa8b5d947bc,2020-10-30 03:00:00.000
1894,63867ebc-6ab5-47b6-b173-4a2bfaa72720,2020-10-30 08:00:00.000
1809,2950586b-cc3c-4e6d-b5b1-06e2606ac981,2020-10-30 08:00:00.000
635,0db9bac6-b7c6-445e-b181-d5006fd0ea81,2020-10-30 08:00:00.000
1795,fd3fddac-ffa3-4e41-9fa9-1ed84a36b4da,2020-10-30 08:00:00.000
1385,3940c37a-be03-4d25-9871-bcf93bf6d475,2020-10-30 03:00:00.000
1756,0d0c9756-fdea-4424-8335-6246b3a344af,2020-10-30 07:00:00.000
1193,b11a0bcb-b047-4802-b468-70fe4bc20eb6,2020-10-30 03:00:00.000
1659,316945ea-720c-45b1-aa64-8ce6eedd43df,2020-10-30 08:00:00.000
763,fdfa0719-4c82-4196-afd0-f6bd0f56b62c,2020-10-30 03:00:00.000
1756,1c5562eb-50a5-480e-ac21-703fb110b7f1,2020-10-30 03:00:00.000
776,e2c061a1-0c97-4a93-9156-9668f5d0ca41,2020-10-30 03:00:00.000
781,bf82b3af-5ef7-4db1-871f-507c45d1f7e4,2020-10-30 05:00:00.000
39,52b1229e-418d-4033-85a2-3fa4443cc625,2020-10-30 03:00:00.000
1855,3423dd83-d730-4b2a-ae2b-6c9c878df540,2020-10-30 08:00:00.000
1584,aaee6aec-0eb6-4cde-ba71-5989d11a329b,2020-10-30 03:00:00.000
1644,6c17fffc-ae62-4a46-a9fe-00fd7bcca92a,2020-10-30 07:00:00.000
1429,d435c435-1ee4-4702-b9fc-338898cb6a12,2020-10-30 05:00:00.000
1756,9d54c354-31d8-4a46-9709-f747bd222151,2020-10-30 05:00:00.000
1836,c6a4c779-7d02-4d3b-94b3-a8ae7ca55ce1,2020-10-30 03:00:00.000
1836,213f9a7b-d509-44a8-bc04-43fe77836b98,2020-10-30 07:00:00.000
1852,5b038c07-d0d5-4a45-ae3d-a72b9eee365e,2020-10-30 03:00:00.000
1876,81e3d1bb-d6c5-414f-afb2-57a8832826a5,2020-10-30 05:00:00.000
850,5ed2ff6e-2b30-43a2-ab5b-2ba8c413ecbd,2020-10-30 05:00:00.000
1756,b205b59e-b16f-4253-af45-497bc4dbd8ea,2020-10-30 03:00:00.000
625,6a4151c1-03f5-4372-b7ed-4ed751287c5f,2020-10-30 03:00:00.000
126,e74bd038-bc6a-454e-b829-146576adabe2,2020-10-30 05:00:00.000
1781,b6efa7cc-69c2-4c51-8bf0-2ef7a6f8e204,2020-10-30 05:00:00.000
1849,0aa62685-5041-4a66-b0c9-bbbad68a24e6,2020-10-30 05:00:00.000
883,cffd9694-723a-4ade-86f1-50cc26c411f2,2020-10-30 05:00:00.000
1833,6d89eb6e-667b-40e7-9bb1-c47f745061fa,2020-10-30 05:00:00.000
1429,9dc1eb21-546e-43fe-9e06-df618fe53d95,2020-10-30 05:00:00.000
1756,edea77ad-26e1-43f2-bd77-f55ed664d0e0,2020-10-30 05:00:00.000
1756,9b2a1dde-7f50-449e-b0ca-135e713ffe2a,2020-10-30 05:00:00.000
1756,d1cf1031-d3bc-4c03-a8e4-b1024a6ac64f,2020-10-30 05:00:00.000
652,f6fe11d1-4b58-4284-8600-94eb45f4b82c,2020-10-30 05:00:00.000
781,9ea44bdb-66b9-4692-8875-fb38e8777923,2020-10-30 05:00:00.000
1885,a416f53c-d109-4d83-81ff-abe5ffd344c9,2020-10-30 05:00:00.000
1733,778a09d5-a2bc-4020-b76f-1732936b7db4,2020-10-30 05:00:00.000
736,ea8082da-8053-4726-9686-aefec3c6c7cf,2020-10-30 05:00:00.000
1756,9183159f-8c1b-4d41-8eb6-6b94f62329a4,2020-10-30 19:00:00.000
1918,96c6f2fc-df3f-4d28-86f9-9be16c25a9a2,2020-10-30 19:00:00.000
417,d3252cee-9c0a-47b1-9da7-9836aa4b2a57,2020-10-30 20:00:00.000
1806,5bb2164d-bd3b-4619-b431-3bf0296ecce1,2020-10-30 19:00:00.000
1118,2cf6833b-cc58-45ed-8df2-e7612ed74066,2020-10-30 20:00:00.000
302,26f5609e-474d-44b1-9a80-09b7e73978a0,2020-10-30 20:00:00.000
1756,bb14c90c-ac01-40c0-8572-eec8d62a219e,2020-10-30 20:00:00.000
1701,aa6aab83-65c9-49a1-9753-722b1f417bff,2020-10-30 20:00:00.000
883,f4039e0f-34fe-4901-9b09-e05c400e61de,2020-10-30 19:00:00.000
1756,87732601-5401-436d-ba64-40cc6fb05db3,2020-10-30 19:00:00.000
872,e5cf9082-1f7d-4075-8fed-9504730a6941,2020-10-30 20:00:00.000
445,38b42029-7655-45a9-b7c0-519dca176c32,2020-10-30 20:00:00.000
1803,940a2e3d-e74d-4dcf-b8c4-73bd366c9291,2020-10-30 22:00:00.000
1501,a1b73d7d-825d-4a33-9859-7ed7c8a0e9da,2020-10-30 17:00:00.000
1437,0ba057fd-a163-4edb-b375-5ca30e8204bf,2020-10-30 22:00:00.000
1756,28e17108-61a2-4d28-8b47-bed0d160e14e,2020-10-30 17:00:00.000
857,c1a37772-7726-4927-88ae-b63c853257fa,2020-10-30 21:00:00.000
1756,609bd07e-69d1-4f1b-b5e3-c5ebd8216b75,2020-10-30 17:00:00.000
1756,273fd865-4c1b-47c2-a276-3470290c6a07,2020-10-30 18:00:00.000
254,b3d68fad-c528-4b5f-bfad-19ba1815a57d,2020-10-30 17:00:00.000
390,757ee0c5-306f-4939-ac6a-e4df52f84a58,2020-10-30 18:00:00.000
